auth_iomadoidc|heading_user_restrictions_desc|
auth_iomadoidc|heading_sign_out|Sign out integration
auth_iomadoidc|heading_sign_out_desc|
auth_iomadoidc|heading_display|Display
auth_iomadoidc|heading_display_desc|
auth_iomadoidc|heading_debugging|Debugging
auth_iomadoidc|heading_debugging_desc|
auth_iomadoidc|idptype|Identity Provider (IdP) Type
auth_iomadoidc|idp_type_microsoft_entra_id|Microsoft Entra ID (v1.0)
auth_iomadoidc|idp_type_microsoft_identity_platform|Microsoft identity platform (v2.0)
auth_iomadoidc|idp_type_other|Other
auth_iomadoidc|cfg_authenticationlink_desc|<a href="{$a}" target="_blank">Link to IdP and authentication configuration</a>
auth_iomadoidc|authendpoint|Authorization Endpoint
auth_iomadoidc|cfg_autoappend_key|Auto-Append
auth_iomadoidc|cfg_autoappend_desc|Automatically append this string when logging in users using the "Resource Owner Password Credentials" authentication method. This is useful when your IdP requires a common domain, but don't want to require users to type it in when logging in. For example, if the full OpenID Connect user is "james@example.com" and you enter "@example.com" here, the user will only have to enter "james" as their username. <br /><b>Note:</b> In the case where conflicting usernames exist - i.e. a Moodle user exists wth the same name, the priority of the authentication plugin is used to determine which user wins out.
auth_iomadoidc|clientid|Application ID
auth_iomadoidc|clientid_help|The registered Application / Client ID on the IdP.
auth_iomadoidc|clientauthmethod|Client authentication method
auth_iomadoidc|auth_method_secret|Secret
auth_iomadoidc|auth_method_certificate|Certificate
auth_iomadoidc|clientsecret|Client Secret
auth_iomadoidc|clientsecret_help|When using <b>secret</b> authentication method, this is the client secret on the IdP. On some providers, it is also referred to as a key.
auth_iomadoidc|clientprivatekey|Client certificate private key
auth_iomadoidc|clientprivatekey_help|When using <b>certificate</b> authentication method and <b>Plain text</b> certificate source, this is the private key of the certificate used to authenticate with IdP.
auth_iomadoidc|clientcert|Client certificate public key
auth_iomadoidc|clientcert_help|When using <b>certificate</b> authentication method and <b>Plain text</b> certificate source, this is the public key, or certificate, used in to authenticate with IdP.
auth_iomadoidc|clientcertsource|Certificate source
auth_iomadoidc|cert_source_text|Plain text
auth_iomadoidc|cert_source_path|File name
auth_iomadoidc|clientprivatekeyfile|File name of client certificate private key
auth_iomadoidc|clientprivatekeyfile_help|When using <b>certificate</b> authentication method and <b>File name</b> certificate source, this is the file name of private key used to authenticate with IdP. The file needs to present in a folder <b>microsoft_certs</b> in the Moodle data folder.
auth_iomadoidc|clientcertfile|File name of client certificate public key
auth_iomadoidc|clientcertfile_help|When using <b>certificate</b> authentication method and <b>File name</b> certificate source, this is the file name of public key, or certificate, used to authenticate with IdP. The file needs to present in a folder <b>microsoft_certs</b> in the Moodle data folder.
auth_iomadoidc|clientcertpassphrase|Client certificate passphrase
auth_iomadoidc|clientcertpassphrase_help|If the client certificate private key is encrypted, this is the passphrase to decrypt it.
auth_iomadoidc|cfg_domainhint_key|Domain Hint
auth_iomadoidc|cfg_domainhint_desc|When using the <b>Authorization Code</b> login flow, pass this value as the "domain_hint" parameter. "domain_hint" is used by some OpenID Connect IdP to make the login process easier for users. Check with your provider to see whether they support this parameter.
auth_iomadoidc|cfg_err_invalidauthendpoint|Invalid Authorization Endpoint
auth_iomadoidc|cfg_err_invalidtokenendpoint|Invalid Token Endpoint
auth_iomadoidc|cfg_err_invalidclientid|Invalid client ID
auth_iomadoidc|cfg_err_invalidclientsecret|Invalid client secret
auth_iomadoidc|cfg_forceredirect_key|Force redirect
auth_iomadoidc|cfg_forceredirect_desc|If enabled, will skip the login index page and redirect to the OpenID Connect page. Can be bypassed with ?noredirect=1 URL param
auth_iomadoidc|cfg_icon_key|Icon
auth_iomadoidc|cfg_icon_desc|An icon to display next to the provider name on the login page.
auth_iomadoidc|cfg_iconalt_o365|Microsoft 365 icon
auth_iomadoidc|cfg_iconalt_locked|Locked icon
auth_iomadoidc|cfg_iconalt_lock|Lock icon
auth_iomadoidc|cfg_iconalt_go|Green circle
auth_iomadoidc|cfg_iconalt_stop|Red circle
auth_iomadoidc|cfg_iconalt_user|User icon
auth_iomadoidc|cfg_iconalt_user2|User icon alternate
auth_iomadoidc|cfg_iconalt_key|Key icon
auth_iomadoidc|cfg_iconalt_group|Group icon
auth_iomadoidc|cfg_iconalt_group2|Group icon alternate
auth_iomadoidc|cfg_iconalt_mnet|MNET icon
auth_iomadoidc|cfg_iconalt_userlock|User with lock icon
auth_iomadoidc|cfg_iconalt_plus|Plus icon
auth_iomadoidc|cfg_iconalt_check|Checkmark icon
auth_iomadoidc|cfg_iconalt_rightarrow|Right-facing arrow icon
auth_iomadoidc|cfg_customicon_key|Custom Icon
auth_iomadoidc|cfg_customicon_desc|If you'd like to use your own icon, upload it here. This overrides any icon chosen above. <br /><br /><b>Notes on using custom icons:</b><ul><li>This image will <b>not</b> be resized on the login page, so we recommend uploading an image no bigger than 35x35 pixels.</li><li>If you have uploaded a custom icon and want to go back to one of the stock icons, click the custom icon in the box above, then click "Delete", then click "OK", then click "Save Changes" at the bottom of this form. The selected stock icon will now appear on the Moodle login page.</li></ul>
auth_iomadoidc|cfg_debugmode_key|Record debug messages
auth_iomadoidc|cfg_debugmode_desc|If enabled, information will be logged to the Moodle log that can help in identifying problems.
auth_iomadoidc|cfg_loginflow_key|Login Flow
auth_iomadoidc|cfg_loginflow_authcode|Authorization Code Flow <b>(recommended)</b>
auth_iomadoidc|cfg_loginflow_authcode_desc|Using this flow, the user clicks the name of the IdP (See "Provider Display Name" above) on the Moodle login page and is redirected to the provider to log in. Once successfully logged in, the user is redirected back to Moodle where the Moodle login takes place transparently. This is the most standardized, secure way for the user log in.
auth_iomadoidc|cfg_loginflow_rocreds|Resource Owner Password Credentials Grant <b>(deprecated)</b>
auth_iomadoidc|cfg_loginflow_rocreds_desc|<b>This login flow is deprecated and will be removed from the plugin soon.</b><br/>Using this flow, the user enters their username and password into the Moodle login form like they would with a manual login. This will authorize the user with the IdP, but will not create a session on the IdP's site. For example, if using Microsoft 365 with OpenID Connect, the user will be logged in to Moodle but not the Microsoft 365 web applications. Using the authorization request is recommended if you want users to be logged in to both Moodle and the IdP. Note that not all IdP support this flow. This option should only be used when other authorization grant types are not available.
auth_iomadoidc|cfg_silentloginmode_key|Silent Login Mode
auth_iomadoidc|iomadoidcresource|Resource
auth_iomadoidc|iomadoidcscope|Scope
auth_iomadoidc|iomadoidcscope_help|The OIDC Scope to use.
auth_iomadoidc|secretexpiryrecipients|Secret Expiry Notification Recipients
auth_iomadoidc|cfg_opname_key|Provider Display Name
auth_iomadoidc|cfg_opname_desc|This is an end-user-facing label that identifies the type of credentials the user must use to login. This label is used throughout the user-facing portions of this plugin to identify your provider.
auth_iomadoidc|cfg_redirecturi_key|Redirect URI
auth_iomadoidc|cfg_redirecturi_desc|This is the URI to register as the "Redirect URI". Your OpenID Connect IdP should ask for this when registering Moodle as a client. <br /><b>NOTE:</b> You must enter this in your OpenID Connect IdP *exactly* as it appears here. Any difference will prevent logins using OpenID Connect.
auth_iomadoidc|tokenendpoint|Token Endpoint
auth_iomadoidc|cfg_userrestrictions_key|User Restrictions
auth_iomadoidc|cfg_userrestrictions_desc|Only allow users to log in that meet certain restrictions. <br /><b>How to use user restrictions: </b> <ul><li>Enter a <a href="https://en.wikipedia.org/wiki/Regular_expression">regular expression</a> pattern that matches the usernames of users you want to allow.</li><li>Enter one pattern per line</li><li>If you enter multiple patterns a user will be allowed if they match ANY of the patterns.</li><li>The character "/" should be escaped with "\".</li><li>If you don't enter any restrictions above, all users that can log in to the OpenID Connect IdP will be accepted by Moodle.</li><li>Any user that does not match any entered pattern(s) will be prevented from logging in using OpenID Connect.</li></ul>
auth_iomadoidc|cfg_userrestrictionscasesensitive_key|User Restrictions Case Sensitive
auth_iomadoidc|cfg_userrestrictionscasesensitive_desc|This controls if the "/i" option in regular expression is used in the user restriction match.<br/>If enabled, all user restriction checks will be performed as with case sensitive. Note if this is disabled, any patterns on letter cases will be ignored.
auth_iomadoidc|cfg_signoffintegration_key|Single Sign Out (from Moodle to IdP)
auth_iomadoidc|cfg_logoutendpoint_key|IdP Logout Endpoint
auth_iomadoidc|cfg_logoutendpoint_desc|The URI of the logout endpoint from your IdP to use.
auth_iomadoidc|cfg_frontchannellogouturl_key|Front-channel Logout URL
auth_iomadoidc|cfg_cleanupiomadoidctokens_key|Cleanup OpenID Connect Tokens
auth_iomadoidc|cfg_cleanupiomadoidctokens_desc|If your users are experiencing problems logging in using their Microsoft 365 account, trying cleaning up OpenID Connect tokens. This removes stray and incomplete tokens that can cause errors. WARNING: This may interrupt logins in-process, so it's best to do this during downtime.
auth_iomadoidc|settings_section_basic|Basic settings
auth_iomadoidc|settings_section_authentication|Authentication
auth_iomadoidc|settings_section_endpoints|Endpoints
auth_iomadoidc|settings_section_other_params|Other parameters
auth_iomadoidc|settings_section_secret_expiry_notification|Secret expiry notification
auth_iomadoidc|authentication_and_endpoints_saved|Authentication and endpoint settings updated.
auth_iomadoidc|application_updated|OpenID Connect application setting have been updated.
auth_iomadoidc|application_not_changed|OpenID Connect application setting was not changed.
auth_iomadoidc|event_debug|Debug message
auth_iomadoidc|task_cleanup_iomadoidc_state_and_token|Clean up OIDC state and invalid token
auth_iomadoidc|errorauthdisconnectemptypassword|Password cannot be empty
auth_iomadoidc|errorauthdisconnectemptyusername|Username cannot be empty
auth_iomadoidc|errorauthdisconnectusernameexists|That username is already taken. Please choose a different one.
auth_iomadoidc|errorauthdisconnectnewmethod|Use Login Method
auth_iomadoidc|errorauthdisconnectinvalidmethod|Invalid login method received.
auth_iomadoidc|errorauthdisconnectifmanual|If using the manual login method, enter credentials below.
auth_iomadoidc|errorauthgeneral|There was a problem logging you in. Please contact your administrator for assistance.
auth_iomadoidc|errorauthinvalididtoken|Invalid id_token received.
auth_iomadoidc|errorauthloginfailednouser|Invalid login: User not found in Moodle. If this site has the "authpreventaccountcreation" setting enabled, this may mean you need an administrator to create an account for you first.
auth_iomadoidc|errorauthloginfaileddupemail|Invalid login: An existing account on this Moodle has the same email address as the account you try to create, and "Allow accounts with same email" (allowaccountssameemail) setting is disabled.
auth_iomadoidc|errorauthnoauthcode|No authorization code was received from the identity server. The error logs may have more information.
auth_iomadoidc|errorauthnocredsandendpoints|Please configure OpenID Connect client credentials and endpoints.
auth_iomadoidc|errorauthnohttpclient|Please set an HTTP client.
auth_iomadoidc|errorauthnoidtoken|OpenID Connect id_token not received.
auth_iomadoidc|errorauthnoaccesstoken|Access token not received.
auth_iomadoidc|errorauthunknownstate|Unknown state.
auth_iomadoidc|errorauthuseralreadyconnected|You're already connected to a different OpenID Connect user.
auth_iomadoidc|errorauthuserconnectedtodifferent|The OpenID Connect user that authenticated is already connected to a Moodle user.
auth_iomadoidc|errorbadloginflow|Invalid authentication type specified. Note: If you are receiving this after a recent installation or upgrade, please clear your Moodle cache.
auth_iomadoidc|errorjwtbadpayload|Could not read JWT payload.
auth_iomadoidc|errorjwtcouldnotreadheader|Could not read JWT header
auth_iomadoidc|errorjwtempty|Empty or non-string JWT received.
auth_iomadoidc|errorjwtinvalidheader|Invalid JWT header
auth_iomadoidc|errorjwtmalformed|Malformed JWT received.
auth_iomadoidc|errorjwtunsupportedalg|JWS Alg or JWE not supported
auth_iomadoidc|errorlogintoconnectedaccount|This Microsoft 365 user is connected to a Moodle account, but OpenID Connect login is not enabled for this Moodle account. Please log in to the Moodle account using the account's defined authentication method to use Microsoft 365 features
auth_iomadoidc|erroriomadoidcnotenabled|The OpenID Connect authentication plugin is not enabled.
auth_iomadoidc|errornodisconnectionauthmethod|Cannot disconnect because there is no enabled authentication plugin to fall back to. (either user's previous login method or the manual login method).
auth_iomadoidc|erroriomadoidcclientinvalidendpoint|Invalid Endpoint URI received.
auth_iomadoidc|erroriomadoidcclientnocreds|Please set client credentials with setcreds
auth_iomadoidc|erroriomadoidcclientnoauthendpoint|No authorization endpoint set. Please set with $this->setendpoints
auth_iomadoidc|erroriomadoidcclientnotokenendpoint|No token endpoint set. Please set with $this->setendpoints
auth_iomadoidc|erroriomadoidcclientinsecuretokenendpoint|The token endpoint must be using SSL/TLS for this.
auth_iomadoidc|errorrestricted|This site has restrictions in place on the users that can log in with OpenID Connect. These restrictions currently prevent you from completing this login attempt.
auth_iomadoidc|errorucpinvalidaction|Invalid action received.
auth_iomadoidc|erroriomadoidccall|Error in OpenID Connect. Please check logs for more information.
auth_iomadoidc|erroriomadoidccall_message|Error in OpenID Connect: {$a}
auth_iomadoidc|errorinvalidredirect_message|The URL you are trying to redirect to does not exist.
auth_iomadoidc|errorinvalidcertificatesource|Invalid certificate source
auth_iomadoidc|error_empty_tenantnameorguid|Tenant name or GUID cannot be empty when using Microsoft Entra ID (v1.0) or Microsoft identity platform (v2.0) IdPs.
auth_iomadoidc|error_empty_client_secret|Client secret cannot be empty when using "secret" authentication method
auth_iomadoidc|error_empty_client_private_key|Client certificate private key cannot be empty when using "certificate" authentication method
auth_iomadoidc|error_empty_client_cert|Client certificate public key cannot be empty when using "certificate" authentication method
auth_iomadoidc|error_empty_client_private_key_file|Client certificate private key file cannot be empty when using "certificate" authentication method
auth_iomadoidc|error_empty_client_cert_file|Client certificate public key file cannot be empty when using "certificate" authentication method
auth_iomadoidc|error_empty_tenantname_or_guid|Tenant name or GUID cannot be empty when using "certificate" authentication method
auth_iomadoidc|error_tenant_specific_endpoint_required|When using "Microsoft identity platform (v2.0)" IdP type and "Certificate" authentication method, tenant specific endpoint (i.e. not common/organizations/consumers) is required.
auth_iomadoidc|error_empty_iomadoidcresource|Resource cannot be empty when using Microsoft Entra ID (v1.0) or other types of IdP.
auth_iomadoidc|erroruserwithusernamealreadyexists|Error occurred when trying to rename your Moodle account. A Moodle user with the new username already exists. Ask your site administrator to resolve this first.
auth_iomadoidc|error_no_response_available|No responses available.
auth_iomadoidc|eventuserauthed|User Authorized with OpenID Connect
auth_iomadoidc|eventusercreated|User created with OpenID Connect
auth_iomadoidc|eventuserconnected|User connected to OpenID Connect
auth_iomadoidc|eventuserloggedin|User Logged In with OpenID Connect
auth_iomadoidc|eventuserdisconnected|User disconnected from OpenID Connect
auth_iomadoidc|eventuserrenameattempt|The auth_iomadoidc plugin attempted to rename a user
auth_iomadoidc|iomadoidc:manageconnection|Allow OpenID Connection and Disconnection
auth_iomadoidc|iomadoidc:manageconnectionconnect|Allow OpenID Connection
auth_iomadoidc|iomadoidc:manageconnectiondisconnect|Allow OpenID Disconnection
auth_iomadoidc|privacy:metadata:auth_iomadoidc|OpenID Connect Authentication
auth_iomadoidc|privacy:metadata:auth_iomadoidc_prevlogin|Previous login methods to undo Microsoft 365 connections
auth_iomadoidc|privacy:metadata:auth_iomadoidc_prevlogin:userid|The ID of the Moodle user
auth_iomadoidc|privacy:metadata:auth_iomadoidc_prevlogin:method|The previous login method
auth_iomadoidc|privacy:metadata:auth_iomadoidc_prevlogin:password|The previous (encrypted) user password field.
auth_iomadoidc|privacy:metadata:auth_iomadoidc_token|OpenID Connect tokens
auth_iomadoidc|privacy:metadata:auth_iomadoidc_token:iomadoidcuniqid|The OIDC unique user identifier.
auth_iomadoidc|privacy:metadata:auth_iomadoidc_token:username|The username of the Moodle user
auth_iomadoidc|privacy:metadata:auth_iomadoidc_token:userid|The user ID of the Moodle user
auth_iomadoidc|privacy:metadata:auth_iomadoidc_token:iomadoidcusername|The username of the OIDC user
auth_iomadoidc|privacy:metadata:auth_iomadoidc_token:scope|The scope of the token
auth_iomadoidc|privacy:metadata:auth_iomadoidc_token:tokenresource|The resource of the token
auth_iomadoidc|privacy:metadata:auth_iomadoidc_token:authcode|The auth code for the token
auth_iomadoidc|privacy:metadata:auth_iomadoidc_token:token|The token
auth_iomadoidc|privacy:metadata:auth_iomadoidc_token:expiry|The token expiry
auth_iomadoidc|privacy:metadata:auth_iomadoidc_token:refreshtoken|The refresh token
auth_iomadoidc|privacy:metadata:auth_iomadoidc_token:idtoken|The ID token
auth_iomadoidc|ucp_general_intro|Here you can manage your connection to {$a}. If enabled, you will be able to use your {$a} account to log in to Moodle instead of a separate username and password. Once connected, you'll no longer have to remember a username and password for Moodle, all log-ins will be handled by {$a}.
auth_iomadoidc|ucp_login_start|Start using {$a} to log in to Moodle
auth_iomadoidc|ucp_login_start_desc|This will switch your account to use {$a} to log in to Moodle. Once enabled, you will log in using your {$a} credentials - your current Moodle username and password will not work. You can disconnect your account at any time and return to logging in normally.
auth_iomadoidc|ucp_login_stop|Stop using {$a} to log in to Moodle
auth_iomadoidc|ucp_login_stop_desc|You are currently using {$a} to log in to Moodle. Clicking "Stop using {$a} login" will disconnect your Moodle account from {$a}. You will no longer be able to log in to Moodle with your {$a} account. You'll be asked to create a username and password, and from then on you will then be able to log in to Moodle directly.
auth_iomadoidc|ucp_login_status|{$a} login is:
auth_iomadoidc|ucp_status_enabled|Enabled
auth_iomadoidc|ucp_status_disabled|Disabled
auth_iomadoidc|ucp_disconnect_title|{$a} Disconnection
auth_iomadoidc|ucp_disconnect_details|This will disconnect your Moodle account from {$a}. You'll need to create a username and password to log in to Moodle.
auth_iomadoidc|ucp_title|{$a} Management
auth_iomadoidc|ucp_o365accountconnected|This Microsoft 365 account is already connected with another Moodle account.
auth_iomadoidc|cleanup_iomadoidc_tokens|Cleanup OpenID Connect tokens
auth_iomadoidc|unmatched|Unmatched
auth_iomadoidc|delete_token|Delete token
auth_iomadoidc|mismatched|Mismatched
auth_iomadoidc|na|n/a
auth_iomadoidc|mismatched_details|Token record contains username "{$a->tokenusername}"; matched Moodle user has username "{$a->moodleusername}".
auth_iomadoidc|delete_token_and_reference|Delete token and reference
auth_iomadoidc|table_token_id|Token record ID
auth_iomadoidc|table_iomadoidc_username|OIDC username
auth_iomadoidc|table_token_unique_id|OIDC unique ID
auth_iomadoidc|table_matching_status|Matching status
auth_iomadoidc|table_matching_details|Details
auth_iomadoidc|table_action|Action
auth_iomadoidc|token_deleted|Token was deleted successfully
auth_iomadoidc|no_token_to_cleanup|There are no OIDC token to cleanup.
auth_iomadoidc|errorusermatched|The Microsoft 365 account "{$a->entraidupn}" is already matched with Moodle user "{$a->username}". To complete the connection, please log in as that Moodle user first and follow the instructions in the Microsoft block.
auth_iomadoidc|update_oncreate_and_onlogin|On creation and every login
auth_iomadoidc|update_oncreate_and_onlogin_and_usersync|On creation, every login, and every user sync task run
auth_iomadoidc|update_onlogin_and_usersync|On every login and every user sync task run
auth_iomadoidc|settings_fieldmap_feild_not_mapped|(not mapped)
auth_iomadoidc|settings_fieldmap_field_city|City
auth_iomadoidc|settings_fieldmap_field_companyName|Company Name
auth_iomadoidc|settings_fieldmap_field_objectId|Object ID
auth_iomadoidc|settings_fieldmap_field_country|Country
auth_iomadoidc|settings_fieldmap_field_department|Department
auth_iomadoidc|settings_fieldmap_field_displayName|Display Name
auth_iomadoidc|settings_fieldmap_field_surname|Surname
auth_iomadoidc|settings_fieldmap_field_faxNumber|Fax Number
auth_iomadoidc|settings_fieldmap_field_telephoneNumber|Telephone Number
auth_iomadoidc|settings_fieldmap_field_givenName|Given Name
auth_iomadoidc|settings_fieldmap_field_jobTitle|Job Title
auth_iomadoidc|settings_fieldmap_field_mail|Email
auth_iomadoidc|settings_fieldmap_field_mobile|Mobile
auth_iomadoidc|settings_fieldmap_field_postalCode|Postal Code
auth_iomadoidc|settings_fieldmap_field_preferredLanguage|Language
auth_iomadoidc|settings_fieldmap_field_state|State
auth_iomadoidc|settings_fieldmap_field_streetAddress|Street Address
auth_iomadoidc|settings_fieldmap_field_userPrincipalName|Username (UPN)
auth_iomadoidc|settings_fieldmap_field_employeeId|Employee ID
auth_iomadoidc|settings_fieldmap_field_businessPhones|Office phone
auth_iomadoidc|settings_fieldmap_field_mobilePhone|Mobile phone
auth_iomadoidc|settings_fieldmap_field_officeLocation|Office
auth_iomadoidc|settings_fieldmap_field_preferredName|Preferred Name
auth_iomadoidc|settings_fieldmap_field_manager|Manager name
auth_iomadoidc|settings_fieldmap_field_manager_email|Manager email
auth_iomadoidc|settings_fieldmap_field_teams|Teams
auth_iomadoidc|settings_fieldmap_field_groups|Groups
auth_iomadoidc|settings_fieldmap_field_roles|Roles
auth_iomadoidc|settings_fieldmap_field_onPremisesSamAccountName|On-premises SAM account name
auth_iomadoidc|settings_fieldmap_field_extensionattribute|Extension attribute {$a}
auth_iomadoidc|settings_fieldmap_field_sds_school_id|SDS school ID ({$a})
auth_iomadoidc|settings_fieldmap_field_sds_school_name|SDS school name ({$a})
auth_iomadoidc|settings_fieldmap_field_sds_school_role|SDS school role ("Student" or "Teacher")
auth_iomadoidc|settings_fieldmap_field_sds_student_externalId|SDS student external ID
auth_iomadoidc|settings_fieldmap_field_sds_student_birthDate|SDS student birth date
auth_iomadoidc|settings_fieldmap_field_sds_student_grade|SDS student grade
auth_iomadoidc|settings_fieldmap_field_sds_student_graduationYear|SDS student graduation year
auth_iomadoidc|settings_fieldmap_field_sds_student_studentNumber|SDS student number
auth_iomadoidc|settings_fieldmap_field_sds_teacher_externalId|SDS teacher external ID
auth_iomadoidc|settings_fieldmap_field_sds_teacher_teacherNumber|SDS teacher number
auth_iomadsaml2|alterlogout|Alternative Logout URL
auth_iomadsaml2|alterlogout_help|The URL to redirect a user after all internal logout mechanisms are run
auth_iomadsaml2|anyauth|Allowed any auth type
auth_iomadsaml2|anyauth_help|Yes: Allow SAML login for all users? No: Only users who have iomadsaml2 as their type.
auth_iomadsaml2|anyauthotherdisabled|You have logged in successfully as '{$a->username}' but your auth type of '{$a->auth}' is disabled.
auth_iomadsaml2|attemptsignout|Attempt IdP Signout
auth_iomadsaml2|attemptsignout_help|This will attempt to communicate with the IdP to send a sign out request
auth_iomadsaml2|auth_iomadsaml2description|Authenticate with a SAML2 Identity Provider (IdP)
auth_iomadsaml2|auth_iomadsaml2blockredirectdescription|Redirect or display message to SAML2 logins based on configured group restrictions
auth_iomadsaml2|autocreate|Auto create users
auth_iomadsaml2|autocreate_help|Allow creation of Moodle users on demand
auth_iomadsaml2|autologin|Auto-login
auth_iomadsaml2|autologin_help|On pages that allow guest access without login, automatically log users into Moodle with a real user account if they are logged in to the IdP (using passive authentication).
auth_iomadsaml2|autologinbysession|Check once per session
auth_iomadsaml2|autologinbycookie|Check when the specified cookie exists or changes
auth_iomadsaml2|autologincookie|Auto-login cookie
auth_iomadsaml2|autologincookie_help|Name of cookie used to decide when to attempt auto-login (only relevant if the cookie option is selected above).
auth_iomadsaml2|availableidps|Select available IdPs
auth_iomadsaml2|blockredirectheading|Account blocking actions
auth_iomadsaml2|attrsimple|Simplify attributes
auth_iomadsaml2|attrsimple_help|Various IdP's such as ADFS use long attribute keys such as urns or namespaced xml schema names. If set to Yes this will simplify these, eg map http://schemas.xmlsoap.org/ws/2005/05/identity/claims/givenname to such 'givenname'.
auth_iomadsaml2|certificatedetails|Certificate details
auth_iomadsaml2|certificatedetailshelp|<h1>SAML2 auto generated public certificate contents</h1><p>The path for the cert is here:</p>
auth_iomadsaml2|checkcertificateexpiry|SAML certificate expiry
auth_iomadsaml2|checkcertificateexpired|SAML certificate has expired {$a} ago
auth_iomadsaml2|checkcertificatewarn|SAML certificate will expire in {$a}
auth_iomadsaml2|checkcertificateok|SAML certificate will expire in {$a}
auth_iomadsaml2|certificate_help|Regenerate the Private Key and Certificate used by this SP.   <a href='{$a}'>View SP certificate</a>
auth_iomadsaml2|certificatelock_help|Locking the certificates will prevent them from being overwritten once generated.
auth_iomadsaml2|certificatelock|Lock certificate
auth_iomadsaml2|certificatelock_locked|The certificate is locked
auth_iomadsaml2|certificatelock_lockedmessage|The certificates are currently locked.
auth_iomadsaml2|certificatelock_unlock|Unlock certificates
auth_iomadsaml2|certificatelock_regenerate|Not regenerating certificates because they have been locked!
auth_iomadsaml2|certificatelock_warning|Warning. You are about to lock the certificates, are you sure you want to do this? <br> The certificates are not currently locked
auth_iomadsaml2|certificate|Regenerate certificate
auth_iomadsaml2|commonname|Common Name
auth_iomadsaml2|countryname|Country
auth_iomadsaml2|debug|Debugging
auth_iomadsaml2|debug_help|<p>This adds extra debugging to the normal moodle log   <a href='{$a}'>View SSP config</a></p>
auth_iomadsaml2|duallogin|Dual login
auth_iomadsaml2|emailtaken|Can't create a new account, because {$a} email address is already registered
auth_iomadsaml2|emailtakenupdate|Your email wasn't updated, because email address {$a} is already registered
auth_iomadsaml2|errorinvalidautologin|Invalid autologin request
auth_iomadsaml2|errorparsingxml|Error parsing XML: {$a}
auth_iomadsaml2|exception|SAML2 exception: {$a}
auth_iomadsaml2|expirydays|Expiry in Days
auth_iomadsaml2|error|Login error
auth_iomadsaml2|fielddelimiter|Field delimiter
auth_iomadsaml2|fielddelimiter_help|The delimiter to use when a field receives an array of values from the IdP.
auth_iomadsaml2|flaggedresponsetypemessage|Display custom message
auth_iomadsaml2|flaggedresponsetyperedirect|Redirect to external URL
auth_iomadsaml2|flagredirecturl|Redirect URL
auth_iomadsaml2|flagmessage|Response message
auth_iomadsaml2|flagmessage_default|You are logged in to your identity provider however, this account has limited access to Moodle, please contact your administrator for more details.
auth_iomadsaml2|flagresponsetype|Account blocking response type
auth_iomadsaml2|flagresponsetype_help|If access is blocked based on configured group restrictions, how should Moodle respond?
auth_iomadsaml2|idpattr_help|Which IdP attribute should be matched against a Moodle user field?
auth_iomadsaml2|idpattr|Mapping IdP
auth_iomadsaml2|idpmetadata_badurl|Invalid metadata at {$a}
auth_iomadsaml2|idpmetadata_help|To use multiple IdPs enter each public metadata url on a new line.<br/>To override a name, place text before the http. eg. "Forced IdP Name http://ssp.local/simplesaml/saml2/idp/metadata.php"
auth_iomadsaml2|idpmetadata|IdP metadata xml OR public xml URL
auth_iomadsaml2|idpmetadata_invalid|The IdP XML isn't valid
auth_iomadsaml2|idpmetadata_noentityid|The IdP XML has no entityID
auth_iomadsaml2|idpmetadatarefresh_help|Run a scheduled task to update IdP metadata from IdP metadata URL
auth_iomadsaml2|idpmetadatarefresh|IdP metadata refresh
auth_iomadsaml2|idpnamedefault|Login via SAML2
auth_iomadsaml2|idpnamedefault_varaible|Login via SAML2 ({$a})
auth_iomadsaml2|idpname_help|eg myUNI - this is detected from the metadata and will show on the dual login page (if enabled)
auth_iomadsaml2|idpname|IdP label override
auth_iomadsaml2|localityname|Locality
auth_iomadsaml2|logdirdefault|/tmp/
auth_iomadsaml2|logdir_help|The log directory SSPHP will write to, the file will be named simplesamlphp.log
auth_iomadsaml2|logdir|Log Directory
auth_iomadsaml2|logtofile|Enable logging to file
auth_iomadsaml2|logtofile_help|Turning this on will redirect SSPHP log output to a file in the logdir
auth_iomadsaml2|manageidpsheading|Manage available Identity Providers (IdPs)
auth_iomadsaml2|mdlattr_help|Which Moodle user field should the IdP attribute be matched to?
auth_iomadsaml2|mdlattr|Mapping Moodle
auth_iomadsaml2|wantassertionssigned|Want assertions signed
auth_iomadsaml2|wantassertionssigned_help|Whether assertions received by this SP must be signed
auth_iomadsaml2|assertionsconsumerservices|Assertions consumer services
auth_iomadsaml2|assertionsconsumerservices_help|List of bindings the SP should support
auth_iomadsaml2|spentityid|Entity ID
auth_iomadsaml2|spentityid_help|Override the Entity Id of the Service Provider. In most cases leave blank and a good default will be used instead.
auth_iomadsaml2|allowcreate|Allow create
auth_iomadsaml2|allowcreate_help|Allow creation of IdP users on demand
auth_iomadsaml2|authncontext|AuthnContext
auth_iomadsaml2|authncontext_help|Allows augmentation of assertions. Leave blank unless required
auth_iomadsaml2|metadatafetchfailed|Metadata fetch failed: {$a}
auth_iomadsaml2|metadatafetchfailedstatus|Metadata fetch failed: Status code {$a}
auth_iomadsaml2|metadatafetchfailedunknown|Metadata fetch failed: Unknown cURL error
auth_iomadsaml2|multiidp:label:displayname|Display name
auth_iomadsaml2|multiidp:label:alias|Alias
auth_iomadsaml2|multiidp:label:active|Active
